"YEAR","CASEID","FAMINCOME","HH_CHILD","PERNUM","LINENO","DATE","WT06","AGE","SEX","RACE","MARST","POPSTAT","EDUC","EMPSTAT","RETIRED","FULLPART","HOURWAGE_CPS8","SPOUSEPRES","SPSEX","BLS_CAREHH","BLS_CARENHH","BLS_COMM","BLS_EDUC","BLS_HHACT","BLS_LEIS","BLS_OTHER","BLS_PCARE","BLS_PURCH","BLS_SOCIAL","BLS_WORK","BLS_WORK_SEARCH"
2019,20190908191619,14,1,1,1,20190918,14231890.38313800,58,1,100,1,1,30,1,99,1,25.0,1,2,70,0,0,0,0,0,180,670,0,0,490,0
2019,20190908191621,9,0,1,1,20190909,11169126.11236600,71,2,100,1,1,31,5,1,99,999.99,1,1,32,0,18,0,195,268,95,617,180,0,0,0
2019,20190908191623,2,0,1,1,20190924,26218184.02060100,59,2,100,1,1,21,1,99,1,15.33,1,1,0,0,0,0,386,60,0,759,0,0,225,0
2019,20190908191624,13,0,1,1,20190904,4871040.682153000,66,1,110,4,1,40,5,1,99,999.99,3,99,0,0,40,0,85,630,0,525,85,0,0,0
2019,20190908191637,11,0,1,1,20190917,15991790.87583100,35,2,100,6,1,21,1,99,1,999.99,3,99,0,0,0,0,0,0,0,552,0,0,888,0
2019,20190908191643,14,0,1,1,20190903,6589236.982246000,64,2,110,6,1,41,1,99,2,999.99,3,99,0,0,15,0,105,225,0,455,90,0,495,0
2019,20190908191657,12,0,1,1,20190922,6092786.359251000,68,1,100,1,1,40,5,1,99,999.99,1,2,0,0,0,0,90,690,90,540,0,0,0,0
2019,20190908191658,16,1,1,1,20190915,3105584.257806000,32,1,100,1,1,41,1,99,1,999.99,1,2,0,0,0,0,535,219,0,610,26,0,0,0
2019,20190908191661,5,0,1,1,20190917,7853917.784600000,80,2,100,3,1,21,5,1,99,999.99,3,99,0,0,20,0,75,665,40,540,0,0,0,0
2019,20190908191664,8,0,1,1,20190915,2372500.340562000,80,1,100,3,1,30,5,1,99,999.99,3,99,0,0,0,0,113,727,0,540,0,0,0,0
2019,20190908191668,1,0,1,1,20190902,39830958.78714300,24,1,100,6,1,21,4,99,99,999.99,3,99,0,0,0,0,125,750,0,540,0,0,0,0
2019,20190908191669,14,0,1,1,20190914,7863776.117383000,69,1,100,1,1,21,5,1,99,999.99,1,2,0,0,1,0,106,414,0,765,105,0,0,0
2019,20190908191681,11,0,1,1,20190904,7526000.886484000,80,2,100,3,1,21,5,1,99,999.99,3,99,0,0,0,0,20,825,0,560,0,0,0,0
2019,20190908191682,10,0,1,1,20190914,4709647.406911000,54,2,100,4,1,21,2,99,1,999.99,3,99,0,0,0,0,10,410,70,410,330,0,0,0
2019,20190908191689,13,0,1,1,20190903,15155289.23560300,70,2,100,1,1,41,5,1,99,999.99,1,1,0,0,0,0,400,350,0,470,85,0,0,0
2019,20190908191694,8,1,1,1,20190912,31110556.44294500,64,2,100,3,1,21,5,1,99,999.99,3,99,60,0,20,0,220,478,0,517,0,40,0,0
2019,20190908191695,16,0,1,1,20190914,8102515.195103000,63,1,100,1,1,41,1,99,1,999.99,1,2,0,0,0,0,180,255,0,660,210,0,0,0
2019,20190908191697,10,0,1,1,20190909,10695544.24828900,85,1,100,1,1,41,5,1,99,999.99,1,2,0,0,90,0,155,470,0,575,150,0,0,0
2019,20190908191698,13,1,1,1,20190920,12098948.15731200,44,1,100,1,1,30,1,99,1,16.0,1,2,31,0,0,0,5,0,0,510,85,0,799,0
2019,20190908191699,14,1,1,1,20190914,4598889.452866000,34,1,100,1,1,21,1,99,1,22.0,1,2,0,0,0,0,0,900,0,480,0,0,0,0
2019,20190908191700,13,0,1,1,20190904,10142634.73966900,78,1,100,1,1,43,5,1,99,999.99,1,2,0,0,0,0,95,315,105,545,100,195,0,0
2019,20190908191709,9,0,1,1,20190917,12629174.83074400,67,2,100,1,1,30,5,1,99,999.99,1,1,0,0,0,0,445,410,0,435,0,0,0,0
2019,20190908191722,15,0,1,1,20190914,2521644.500558000,72,2,100,4,1,31,5,1,99,999.99,3,99,0,0,0,0,0,718,0,662,0,0,0,0
2019,20190908191724,14,1,1,1,20190929,5052382.265405000,38,2,100,4,1,21,1,99,1,14.0,3,99,258,0,0,0,325,90,0,664,58,0,0,0
2019,20190908191726,13,1,1,1,20190916,41021838.17026500,16,2,100,6,1,13,5,99,99,999.99,3,99,0,0,0,565,0,215,0,605,0,0,0,0
2019,20190908191727,13,0,1,1,20190915,2065267.588971000,73,1,100,4,1,43,5,1,99,999.99,3,99,0,0,0,0,195,765,0,450,0,0,0,0
2019,20190908191733,13,0,1,1,20190908,2213580.627024000,70,2,100,3,1,41,1,99,2,999.99,3,99,0,0,10,0,50,275,32,858,30,93,62,0
2019,20190908191735,15,1,1,1,20190919,16937229.62507500,55,1,100,1,1,40,1,99,1,999.99,1,2,124,0,0,0,103,110,30,465,0,15,578,0
2019,20190908191745,11,0,1,1,20190923,4777126.850562000,75,1,100,4,1,30,5,1,99,999.99,3,99,0,0,21,0,148,512,0,510,0,0,0,0
2019,20190908191753,11,1,1,1,20190913,14258561.11450500,55,2,100,1,1,40,1,99,2,18.05,1,1,90,0,31,0,335,0,0,570,0,0,335,0
2019,20190908191756,8,0,1,1,20190918,5392045.225001000,80,2,100,3,1,40,5,1,99,999.99,3,99,0,0,110,0,215,530,0,470,0,0,0,0
2019,20190908191759,13,1,1,1,20190923,13238077.66183300,56,2,110,4,1,30,1,99,1,999.99,3,99,166,366,30,0,125,150,35,538,0,0,0,0
2019,20190908191760,14,1,1,1,20190908,2428518.519170000,72,1,100,6,1,41,5,1,99,999.99,3,99,105,0,0,0,5,720,0,530,0,15,0,0
2019,20190908191762,14,0,1,1,20190913,16090553.96838000,64,1,100,1,1,43,1,99,1,999.99,1,2,0,30,0,0,55,170,0,528,0,0,575,0
2019,20190908191767,7,1,1,1,20190916,23764996.56400500,35,1,100,6,1,17,1,99,2,999.99,2,2,44,0,0,0,91,382,0,466,360,0,67,0
2019,20190908191769,3,1,1,1,20190917,9168883.379190000,29,1,100,1,1,40,1,99,1,999.99,1,2,90,0,15,0,76,75,0,609,0,10,495,0
2019,20190908191771,11,0,1,1,20190914,3442326.621651000,68,2,100,5,1,31,5,1,99,999.99,3,99,0,120,20,0,0,435,0,570,35,0,0,0
2019,20190908191773,5,0,1,1,20190913,8326073.976537000,85,1,100,3,1,21,5,1,99,999.99,3,99,0,38,5,0,0,472,0,745,25,0,0,0
2019,20190908191780,16,1,1,1,20190903,6907688.523745000,46,2,100,1,1,43,1,99,1,999.99,1,1,66,0,0,0,135,160,0,690,10,0,349,0
2019,20190908191782,15,0,1,1,20190920,8350286.393737000,65,1,100,1,1,40,2,99,1,999.99,1,2,0,0,0,0,0,830,0,480,0,0,0,0
2019,20190908191783,9,0,1,1,20190920,21686337.50626000,22,1,110,6,1,21,1,99,1,999.99,3,99,0,0,0,0,0,440,0,420,40,0,530,0
2019,20190908191794,14,1,1,1,20190929,11122100.17493400,16,1,100,6,1,13,5,99,99,10.0,3,99,0,0,0,0,15,585,0,780,0,0,0,0
2019,20190908191796,15,1,1,1,20190922,2856526.933800000,47,2,100,6,1,40,1,99,1,52.0,3,99,120,0,0,0,475,95,0,600,65,0,0,0
2019,20190908191797,12,0,1,1,20190908,4791831.790727000,65,2,100,1,1,30,5,99,99,999.99,1,1,480,0,0,0,90,270,0,570,0,0,0,0
2019,20190908191800,7,0,1,1,20190915,5403933.844797000,55,2,100,4,1,21,5,1,99,999.99,3,99,0,0,0,0,885,120,0,330,60,0,30,0
2019,20190908191804,6,0,1,1,20190907,9927322.180815000,67,1,110,6,1,21,5,1,99,999.99,3,99,0,0,0,0,0,880,0,540,0,0,0,0
2019,20190908191807,13,0,1,1,20190915,10473440.38063200,74,2,100,3,1,21,5,1,99,999.99,3,99,0,0,0,0,245,528,0,483,77,0,0,0
2019,20190908191808,4,0,1,1,20190924,7540291.860314000,66,2,100,4,1,21,5,1,99,999.99,3,99,0,0,0,0,300,855,0,255,0,0,0,0
2019,20190908191810,14,0,1,1,20190918,8318914.948257000,68,1,100,1,1,42,5,1,99,999.99,1,2,0,0,0,0,565,215,0,540,0,0,0,0
2019,20190908191811,11,0,1,1,20190903,22482790.93007200,80,2,100,3,1,21,5,1,99,999.99,3,99,0,0,0,0,0,465,0,910,0,0,0,0
2019,20190908191813,11,0,1,1,20190914,4952813.574934000,60,2,100,1,1,40,1,99,1,28.03,1,1,0,60,0,0,30,365,0,600,75,220,0,0
2019,20190908191819,11,0,1,1,20190908,5501812.928688000,78,1,131,1,1,31,1,99,1,34.0,1,2,0,0,0,0,330,405,0,615,0,0,0,0
2019,20190908191822,14,0,1,1,20190905,17301462.92690700,74,2,201,1,1,40,5,1,99,999.99,1,1,0,0,0,0,535,300,0,550,0,0,0,0
2019,20190908191824,16,1,1,1,20190924,34264603.30107900,17,2,131,6,1,15,5,99,99,999.99,3,99,0,0,0,645,0,245,0,480,0,0,0,0
2019,20190908191825,12,0,1,1,20190914,2412082.484422000,76,2,100,3,1,31,1,99,2,12.0,3,99,0,0,165,0,410,235,0,685,0,0,0,0
2019,20190908191826,16,0,1,1,20190922,15807102.93295400,48,1,100,1,1,40,1,99,1,31.74,1,2,0,0,0,0,90,180,360,600,15,0,90,0
2019,20190908191827,16,0,1,1,20190914,3603622.979241000,50,1,100,4,1,40,1,99,1,999.99,3,99,0,0,0,0,0,260,0,560,0,0,510,0
2019,20190908191828,13,1,1,1,20190928,12870531.79993400,22,2,110,6,1,30,1,99,1,999.99,3,99,0,0,0,0,90,0,0,1330,0,0,0,0
2019,20190908191833,6,0,1,1,20190918,7382275.432137000,74,2,110,4,1,21,5,1,99,999.99,3,99,0,0,110,0,250,300,0,660,20,0,0,0
2019,20190908191840,15,1,1,1,20190914,7186658.127496000,32,1,100,1,1,30,1,99,1,999.99,1,2,53,0,60,0,71,615,0,686,0,0,0,0
2019,20190908191844,14,0,1,1,20190902,18278828.97133300,54,1,110,1,1,30,2,99,1,18.0,1,2,0,0,0,0,0,740,0,670,0,0,0,0
2019,20190908191845,16,1,1,1,20190907,4615655.697107000,37,2,100,1,1,40,1,99,1,999.99,1,1,460,0,0,0,125,120,0,495,75,0,80,0
2019,20190908191848,11,0,1,1,20190908,6072908.038850000,66,1,100,1,1,21,5,1,99,999.99,1,2,0,0,0,0,220,495,0,680,0,0,0,0
2019,20190908191849,15,0,1,1,20190929,2723741.211858000,78,1,100,3,1,41,5,1,99,999.99,3,99,0,0,0,0,30,300,0,830,60,130,0,0
2019,20190908191850,11,0,1,1,20190915,3890412.709377000,57,1,100,3,1,21,1,99,2,999.99,2,2,0,0,0,0,269,179,0,540,16,0,331,0
2019,20190908191852,1,0,1,1,20190914,2246598.488692000,85,2,110,3,1,21,5,99,99,999.99,3,99,0,0,10,0,90,440,0,890,0,0,0,0
2019,20190908191854,16,0,1,1,20190908,7307449.833267000,34,1,100,6,1,30,1,99,1,999.99,2,1,0,0,0,0,0,210,0,600,0,0,580,0
2019,20190908191860,16,0,1,1,20190921,8844686.015785000,61,2,100,1,1,41,1,99,1,999.99,1,1,0,0,0,0,330,200,0,755,80,0,30,0
2019,20190908191861,8,0,1,1,20190922,5704764.879104000,62,1,201,5,1,16,5,99,99,999.99,3,99,0,0,0,0,165,375,0,780,0,0,0,0
2019,20190908191862,11,1,1,1,20190914,6423037.712562000,38,1,100,3,1,12,1,99,1,15.0,2,1,60,0,0,0,210,316,0,600,104,0,0,0
2019,20190908191864,16,0,1,1,20190907,18696326.00740100,71,1,100,1,1,40,5,1,99,999.99,1,2,0,0,0,0,270,497,0,525,78,0,0,0
2019,20190908191865,4,0,1,1,20190908,3482336.673991000,78,2,110,5,1,21,5,1,99,999.99,3,99,0,33,0,0,5,735,0,440,0,217,0,0
2019,20190908191866,13,0,1,1,20190916,9628424.670717000,80,1,100,1,1,43,5,1,99,999.99,1,2,0,0,0,0,65,575,115,615,0,0,0,0
2019,20190908191881,4,0,1,1,20190920,17377879.33756500,61,2,100,1,1,30,5,99,99,999.99,1,1,0,0,0,0,70,570,0,720,0,20,0,0
2019,20190908191885,7,0,1,1,20190908,3188874.954444000,30,1,100,6,1,32,1,99,1,18.0,3,99,0,0,0,60,30,233,0,364,0,0,641,0
2019,20190908191894,4,0,1,1,20190923,4900093.550922000,80,1,100,6,1,30,5,1,99,999.99,3,99,0,0,0,0,0,1040,0,309,90,0,0,0
2019,20190908191895,10,1,1,1,20190915,7150767.529891000,30,2,100,4,1,30,1,99,1,999.99,3,99,35,0,0,0,55,80,10,750,100,320,0,0
2019,20190908191896,16,0,1,1,20190922,8935506.691006000,40,1,100,6,1,30,2,99,1,999.99,2,2,0,0,0,0,130,670,0,615,0,0,15,0
2019,20190908191898,2,0,1,1,20190920,5652959.091649000,74,2,100,4,1,11,5,1,99,999.99,3,99,0,0,0,0,80,660,0,630,0,0,0,0
2019,20190908191903,11,0,1,1,20190913,16215606.08706200,48,1,100,6,1,40,1,99,2,12.0,2,2,30,0,0,0,320,460,0,600,0,0,0,0
2019,20190908191920,7,1,1,1,20190911,7356009.439045000,34,1,100,1,1,30,1,99,1,13.0,1,2,75,0,30,0,90,90,0,570,0,0,555,0
2019,20190908191922,16,1,1,1,20190909,5929563.757226000,41,1,100,1,1,41,1,99,1,999.99,1,2,0,0,0,0,0,120,0,510,0,0,660,0
2019,20190908191924,2,0,1,1,20190918,11093798.10204100,74,1,110,1,1,40,5,1,99,999.99,1,2,0,0,0,0,80,450,0,540,330,30,0,0
2019,20190908191941,16,1,1,1,20190909,7248797.953367000,59,1,100,1,1,41,1,99,1,999.99,1,2,30,0,0,0,0,210,10,420,0,0,725,0
2019,20190908191947,10,0,1,1,20190914,7996687.387293000,51,2,100,6,1,12,1,99,1,9.5,2,1,0,0,0,0,375,246,60,670,44,0,0,0
2019,20190908191948,6,1,1,1,20190912,7742061.122698000,28,1,100,1,1,32,1,99,1,13.75,1,2,30,0,0,0,95,215,0,540,0,0,480,0
2019,20190908191950,8,0,1,1,20190921,7379245.522624000,85,1,100,1,1,21,5,1,99,999.99,1,2,0,0,0,0,70,550,30,690,50,0,0,0
2019,20190908191952,15,1,1,1,20190920,9688633.320550000,32,2,100,1,1,40,1,99,2,999.99,1,1,380,0,0,0,75,140,0,542,0,0,243,0
2019,20190908191955,7,0,1,1,20190914,2705243.505195000,64,2,110,6,1,30,1,99,2,18.75,3,99,0,0,5,0,223,437,60,630,0,90,0,0
2019,20190908191970,8,0,1,1,20190917,9285588.164167000,62,2,201,6,1,30,1,99,1,7.25,3,99,0,0,0,0,105,95,0,510,75,0,550,0
2019,20190908191971,12,0,1,1,20190910,8960941.054809000,80,2,100,3,1,21,5,1,99,999.99,3,99,0,95,30,0,365,280,0,545,25,0,0,0
2019,20190908191977,4,1,1,1,20190911,15651615.95688700,50,2,110,4,1,21,5,99,99,999.99,3,99,0,0,0,0,25,773,0,631,0,0,0,0
2019,20190908191980,15,1,1,1,20190925,6908600.935410000,34,1,100,1,1,41,1,99,1,999.99,1,2,11,0,0,0,0,155,0,570,55,0,589,0
2019,20190908191982,12,0,1,1,20190914,15625047.34763800,30,1,100,1,1,32,5,99,99,999.99,1,2,0,0,0,270,120,180,0,840,0,0,0,0
2019,20190908191983,9,0,1,1,20190924,15090393.62356100,59,1,100,1,1,32,1,99,1,999.99,1,2,0,0,0,0,20,290,0,525,0,0,545,0
2019,20190908191984,10,0,1,1,20190921,6671018.442679000,61,1,100,1,1,32,1,99,2,999.99,1,2,0,0,0,0,0,841,0,511,88,0,0,0
2019,20190908191986,15,0,1,1,20190916,13022113.02552400,61,1,100,1,1,40,5,1,99,999.99,1,2,0,0,0,0,30,535,0,545,0,0,0,0
2019,20190908191988,5,0,1,1,20190917,6587079.067244000,76,2,110,3,1,13,5,1,99,999.99,3,99,0,0,0,0,0,530,0,450,0,420,0,0
2019,20190908191990,15,0,1,1,20190915,5534036.010442000,69,2,100,1,1,41,5,99,99,999.99,1,1,1,27,0,0,75,497,0,465,60,240,0,0
2019,20190908191992,16,0,1,1,20190911,24781796.92643100,35,1,100,1,1,43,1,99,1,999.99,1,2,0,0,0,0,110,40,0,525,0,0,760,0
2019,20190908191993,6,0,1,1,20190907,7026300.006242000,58,2,110,6,1,30,1,99,1,999.99,3,99,0,0,62,0,77,220,0,530,35,0,543,0
2019,20190908191994,12,0,1,1,20190908,2434211.899613000,72,1,100,3,1,30,5,1,99,999.99,3,99,0,0,0,0,30,870,0,540,0,0,0,0
2019,20190908191997,10,0,1,1,20190922,5992186.316860000,43,1,100,4,1,21,1,99,1,999.99,3,99,0,0,0,0,255,555,0,600,0,0,0,0
2019,20190908192003,4,0,1,1,20190903,9547094.187199000,48,2,100,4,1,30,5,99,99,999.99,3,99,0,0,0,0,345,250,0,725,0,0,0,0
2019,20190908192005,15,1,1,1,20190918,12153964.89038700,45,1,100,1,1,41,1,99,1,999.99,1,2,100,0,0,0,60,170,0,480,0,0,535,0
2019,20190908192012,5,0,1,1,20190911,3001490.460430000,67,1,100,6,1,32,5,1,99,999.99,3,99,0,0,0,0,220,640,60,410,40,0,0,0
2019,20190908192015,5,0,1,1,20190921,2804077.605219000,53,1,100,6,1,32,5,99,99,999.99,3,99,0,0,0,0,0,705,45,625,48,0,0,0
2019,20190908192018,2,0,1,1,20190925,6392030.401902000,77,2,100,3,1,30,5,1,99,999.99,3,99,0,0,15,0,131,722,55,480,32,0,0,0
2019,20190908192027,4,0,1,1,20190914,4558257.636795000,47,2,110,6,1,21,5,99,99,999.99,3,99,0,0,0,0,256,749,0,360,0,0,0,0
2019,20190908192032,14,1,1,1,20190922,3371212.792634000,46,1,100,1,1,40,1,99,1,999.99,1,2,180,0,0,0,290,80,0,535,45,0,130,0
2019,20190908192034,1,0,1,1,20190907,7252469.246482000,23,1,100,6,1,40,5,99,99,999.99,3,99,0,0,0,422,0,371,0,474,3,0,0,0
2019,20190908192035,16,0,1,1,20190906,10219191.84174500,80,1,100,1,1,41,5,1,99,999.99,1,2,0,0,0,0,285,405,0,600,0,0,0,0
2019,20190908192042,16,1,1,1,20190922,3001006.233920000,36,1,100,1,1,41,1,99,1,999.99,1,2,210,0,0,0,305,180,60,570,0,0,0,0
2019,20190908192043,16,0,1,1,20190902,24961304.91804400,43,1,110,6,1,42,1,99,1,999.99,3,99,0,0,0,0,105,480,0,825,0,0,0,0
2019,20190908192057,13,1,1,1,20190904,16747045.31356900,31,1,100,6,1,30,1,99,1,16.0,2,2,0,0,0,0,1,320,19,555,0,0,460,0
2019,20190908192058,15,1,1,1,20190915,2970165.413382000,35,1,100,1,1,40,1,99,1,999.99,1,2,100,0,0,0,150,265,0,630,0,230,0,0
2019,20190908192060,7,0,1,1,20190908,20393167.56666300,21,2,100,6,1,30,5,99,99,14.0,3,99,0,115,0,90,0,240,0,745,0,0,0,0
2019,20190908192070,16,1,1,1,20190924,13241830.17647100,63,2,100,6,1,21,1,99,2,999.99,3,99,0,0,0,0,110,556,0,552,160,32,0,0
2019,20190908192072,15,0,1,1,20190928,9870484.890776000,30,1,100,1,1,40,1,99,1,999.99,1,2,0,0,0,0,105,765,0,495,15,0,0,0
2019,20190908192075,9,0,1,1,20190920,3680377.033409000,68,1,100,6,1,41,1,99,1,999.99,3,99,0,0,0,0,30,535,0,450,0,30,315,0
2019,20190908192080,16,0,1,1,20190916,22557278.86033700,85,2,100,3,1,41,5,1,99,999.99,3,99,0,0,60,0,95,655,120,420,0,60,0,0
2019,20190908192087,13,0,1,1,20190917,15324153.96592400,39,1,110,4,1,21,1,99,2,15.0,3,99,0,0,0,0,20,80,0,660,0,0,630,0
2019,20190908192088,12,0,1,1,20190917,5227326.716246000,80,2,100,3,1,41,5,1,99,999.99,3,99,0,240,0,0,243,252,0,550,25,0,0,0
2019,20190908192096,8,1,1,1,20190916,14538393.31116500,29,1,100,1,1,40,1,99,1,999.99,1,2,90,0,0,0,100,97,0,640,90,0,360,0
2019,20190908192101,7,0,1,1,20190915,6393634.113452000,68,2,100,1,1,32,5,1,99,999.99,1,1,0,0,0,0,235,425,0,750,0,0,0,0
2019,20190908192103,16,1,1,1,20190924,5725725.509481000,43,1,100,1,1,40,1,99,2,999.99,1,2,215,0,0,0,105,110,0,627,0,0,360,0
2019,20190908192106,10,1,1,1,20190916,8685674.706025000,37,1,100,1,1,40,1,99,1,999.99,1,2,80,0,0,0,110,120,0,590,0,0,450,0
2019,20190908192110,16,0,1,1,20190921,7059327.368135000,70,1,100,1,1,40,5,1,99,999.99,1,2,0,0,0,0,395,90,0,480,445,0,0,0
2019,20190908192121,12,1,1,1,20190908,5348443.326922000,33,1,100,6,1,21,1,99,1,18.0,2,2,0,0,0,0,33,405,0,837,0,0,0,0
2019,20190908192123,5,0,1,1,20190913,6091949.334405000,65,2,110,6,1,21,1,99,2,7.25,3,99,0,0,0,0,12,633,0,480,135,0,110,0
2019,20190908192127,16,1,1,1,20190909,4142049.296472000,42,1,100,1,1,40,1,99,1,999.99,1,2,50,0,0,0,0,120,0,510,0,0,690,0
2019,20190908192128,10,1,1,1,20190913,26775246.15065900,53,1,100,1,1,21,1,99,2,999.99,1,2,370,0,0,0,120,300,0,565,35,0,0,0
2019,20190908192137,1,0,1,1,20190921,3222187.990708000,61,1,110,4,1,21,5,99,99,999.99,3,99,0,0,60,0,390,150,0,720,0,60,0,0
2019,20190908192139,14,0,1,1,20190922,6140436.179651000,53,2,201,1,1,30,1,99,1,999.99,1,1,0,0,0,0,810,0,0,420,0,0,0,0
2019,20190908192150,16,0,1,1,20190908,6807285.577796000,59,2,100,1,1,43,5,1,99,999.99,1,1,0,0,0,0,80,215,0,570,485,0,0,0
2019,20190908192153,10,0,1,1,20190917,8970368.561828000,48,1,110,5,1,31,1,99,1,16.23,3,99,0,0,0,0,60,180,0,510,6,0,579,0
2019,20190908192155,13,0,1,1,20190930,9640204.861264000,30,1,100,4,1,40,1,99,1,21.0,3,99,0,0,0,0,0,240,0,450,0,0,690,0
2019,20190908192158,14,1,1,1,20190920,30296009.37400900,40,2,110,1,1,40,1,99,1,999.99,1,1,254,0,0,0,20,180,15,350,65,0,541,0
2019,20190908192161,11,0,1,1,20190921,4223155.428905000,57,1,100,4,1,20,5,99,99,11.0,3,99,0,0,32,0,47,520,53,490,280,0,0,0
2019,20190908192172,15,1,1,1,20190922,5640518.654723000,38,1,100,1,1,30,1,99,1,12.5,1,2,90,0,0,0,60,290,0,445,0,0,475,0
2019,20190908192175,8,0,1,1,20190911,16221990.43939500,24,2,120,1,1,40,5,99,99,999.99,1,1,0,0,0,0,120,630,0,630,0,0,0,0
2019,20190908192184,16,1,1,1,20190915,4207063.234515000,42,2,100,1,1,32,5,99,99,999.99,1,1,0,0,0,0,240,480,0,600,90,0,0,0
2019,20190908192186,10,0,1,1,20190904,5000555.788039000,77,2,100,3,1,41,1,99,2,999.99,3,99,0,0,0,0,115,635,0,480,45,0,105,0
2019,20190908192188,11,0,1,1,20190915,3897365.589305000,73,1,100,1,1,41,1,99,2,999.99,1,2,0,0,0,0,165,345,0,630,0,210,0,0
2019,20190908192189,11,0,1,1,20190926,14526955.61847900,80,1,100,1,1,41,5,1,99,999.99,1,2,205,0,0,0,20,580,15,525,65,0,0,0
2019,20190908192191,7,0,1,1,20190903,14691294.86834700,67,1,100,1,1,16,5,1,99,999.99,1,2,0,0,0,0,245,365,0,635,45,0,0,0
2019,20190908192197,11,0,1,1,20190909,17454169.78364500,52,1,100,4,1,20,1,99,1,25.75,3,99,0,0,0,0,45,315,0,545,0,0,510,0
2019,20190908192198,12,1,1,1,20190905,3679294.277700000,45,2,100,5,1,32,1,99,1,15.3,3,99,185,0,10,0,80,90,60,595,210,0,120,0
2019,20190908192200,16,0,1,1,20190908,4557558.316652000,72,2,100,1,1,41,5,1,99,999.99,1,1,0,0,0,0,70,150,0,665,0,405,0,0
2019,20190908192205,11,0,1,1,20190916,12397120.94289000,62,1,100,1,1,40,1,99,1,72.12,1,2,0,0,0,0,135,300,180,720,0,0,15,0
2019,20190908192206,16,0,1,1,20190921,12430730.67057600,51,2,100,4,1,40,1,99,1,17.6,2,1,0,0,0,0,0,540,0,540,0,0,0,0
2019,20190908192210,15,0,1,1,20190903,17216618.05764600,30,1,100,1,1,40,1,99,1,999.99,1,2,0,0,0,0,45,140,0,595,0,0,550,0
2019,20190908192211,11,1,1,1,20190908,10411396.84637600,39,1,110,1,1,30,1,99,1,12.37,1,2,0,0,0,0,0,210,0,485,0,0,600,0
2019,20190908192212,9,0,1,1,20190908,6586204.948038000,74,2,100,1,1,40,5,1,99,999.99,1,1,0,0,0,0,205,450,0,600,80,45,0,0
2019,20190908192218,12,0,1,1,20190910,15482153.05920000,77,2,100,1,1,21,5,1,99,999.99,1,1,0,0,0,0,270,410,0,490,0,165,0,0
2019,20190908192230,6,0,1,1,20190907,5468423.145991000,66,1,110,1,1,30,5,99,99,999.99,1,2,0,0,0,0,90,685,0,575,0,0,0,0
2019,20190908192238,8,0,1,1,20190910,7926983.155207000,80,2,100,3,1,30,5,1,99,999.99,3,99,0,0,0,0,210,240,255,420,165,0,0,0
2019,20190908192239,10,1,1,1,20190922,6086535.103910000,48,2,100,6,1,30,5,99,99,999.99,3,99,0,0,0,0,6,594,0,720,0,0,0,0
2019,20190908192240,15,0,1,1,20190911,52019946.67724500,24,2,100,6,1,40,1,99,2,19.0,2,1,0,0,0,480,91,225,0,585,0,0,0,0
2019,20190908192241,5,0,1,1,20190917,24840232.32028500,73,1,100,1,1,12,5,1,99,999.99,1,2,80,0,0,0,145,530,0,645,0,0,0,0
2019,20190908192250,12,0,1,1,20190923,8546230.209270000,70,1,100,6,1,21,5,1,99,999.99,3,99,0,0,90,0,115,630,0,425,120,60,0,0
2019,20190908192251,3,1,1,1,20190924,15912285.46211400,32,1,110,1,1,40,1,99,1,999.99,1,2,110,0,5,0,70,15,0,490,0,0,645,0
2019,20190908192259,10,0,1,1,20190921,4105969.568837000,75,2,100,1,1,21,5,1,99,999.99,1,1,0,0,0,0,180,540,0,630,0,0,0,0
2019,20190908192266,8,0,1,1,20190917,6694261.567130000,85,2,100,3,1,31,5,1,99,999.99,3,99,0,0,35,0,200,375,0,745,75,0,0,0
2019,20190908192271,14,0,1,1,20190908,3113984.808934000,58,1,131,2,1,40,1,99,1,41.0,3,99,0,77,0,0,60,321,0,697,0,0,0,0
2019,20190908192276,16,0,1,1,20190909,25802950.92377000,54,1,100,1,1,21,1,99,1,22.0,1,2,20,0,0,0,310,70,0,380,0,0,570,0
2019,20190908192279,15,0,1,1,20190906,20066803.32482600,57,1,100,1,1,32,1,99,1,999.99,1,2,0,0,0,0,32,263,0,465,55,0,580,0
2019,20190908192282,15,1,1,1,20190930,8897364.177522000,35,1,100,1,1,32,1,99,1,999.99,1,2,65,0,0,0,60,200,0,495,0,0,570,0
2019,20190908192284,15,1,1,1,20190928,3377187.166801000,51,2,100,1,1,41,1,99,1,999.99,1,1,110,0,0,0,90,490,0,495,0,255,0,0
2019,20190908192285,2,0,1,1,20190913,6543254.971727000,68,1,110,4,1,16,1,99,2,13.0,3,99,0,0,0,0,630,230,0,420,85,75,0,0
2019,20190908192287,16,1,1,1,20190920,13103554.44926400,36,2,100,1,1,41,1,99,1,999.99,1,1,90,0,0,0,0,225,60,520,2,0,448,0
2019,20190908192292,8,0,1,1,20190907,3446758.566466000,73,1,110,1,1,30,1,99,2,999.99,1,2,0,0,15,0,95,525,0,485,90,0,210,0
2019,20190908192293,13,1,1,1,20190922,3082696.459834000,37,1,100,1,1,41,1,99,1,999.99,1,2,30,0,0,0,165,365,30,600,90,0,90,0
2019,20190908192294,15,0,1,1,20190922,11355319.05328800,59,2,100,1,1,31,1,99,2,999.99,1,1,0,0,7,0,374,435,20,525,0,0,3,0
